                        open         high          low        close    volume         value
2025-08-11 09:49:00  163489000.0  163489000.0  163407000.0  163480000.0  2.518636  4.116745e+08
2025-08-11 09:50:00  163480000.0  163601000.0  163406000.0  163601000.0  6.804704  1.112417e+09
2025-08-11 09:51:00  163525000.0  163649000.0  163497000.0  163609000.0  1.271725  2.080169e+08
2025-08-11 09:52:00  163609000.0  163609000.0  163512000.0  163609000.0  0.654805  1.071276e+08
2025-08-11 09:53:00  163609000.0  163638000.0  163608000.0  163638000.0  2.322953  3.800639e+08
